date,restaurant_id,total_sales,customers,avg_order_value,dine_in_sales,takeout_sales,marketing_spend,promotions_active,staff_count,hours_open,royalty_income
2024-12-13,6,11043.52,340,32.48,7228.69,3814.83,334.5,0,18,10,662.61
2024-12-14,6,14059.21,340,41.35,10495.02,3564.19,62.48,1,15,14,843.55
2024-12-15,6,15074.06,512,29.44,10158.06,4916.0,60.83,0,18,14,904.44
2024-12-16,6,11452.02,355,32.26,8008.64,3443.38,404.53,0,17,13,687.12
2024-12-17,6,10952.8,368,29.76,7956.82,2995.98,165.98,0,15,12,657.17
2024-12-18,6,11061.35,348,31.79,7485.31,3576.04,438.37,0,19,10,663.68
2024-12-19,6,11144.3,311,35.83,7315.72,3828.58,329.79,0,18,12,668.66
2024-12-20,6,10186.51,320,31.83,6791.28,3395.23,132.83,0,18,11,611.19
2024-12-21,6,14145.14,434,32.59,9603.95,4541.19,295.11,0,17,13,848.71
2024-12-22,6,13256.0,328,40.41,9496.72,3759.28,480.48,0,17,13,795.36
2024-12-23,6,10535.03,284,37.1,6877.53,3657.5,216.46,0,19,14,632.1
2024-12-24,6,10324.97,281,36.74,7686.49,2638.48,347.08,0,17,10,619.5
2024-12-25,6,10955.7,285,38.44,7601.93,3353.77,242.97,1,17,11,657.34
2024-12-26,6,10710.68,326,32.85,7436.15,3274.53,222.73,0,18,14,642.64
2024-12-27,6,14092.46,444,31.74,10347.99,3744.47,232.98,1,19,12,845.55
2024-12-28,6,14626.56,378,38.69,9810.29,4816.27,330.04,0,15,11,877.59
2024-12-29,6,14439.78,388,37.22,10454.65,3985.13,177.44,1,17,14,866.39
2024-12-30,6,11847.69,401,29.55,7781.05,4066.64,69.85,0,17,14,710.86
2023-01-01,7,10431.61,257,40.59,7052.0,3379.61,332.95,0,21,14,625.9
2023-01-02,7,7336.13,235,31.22,5241.46,2094.67,108.6,0,21,14,440.17
2023-01-03,7,8322.73,202,41.2,5868.9,2453.83,272.92,0,19,10,499.36
2023-01-04,7,7717.71,187,41.27,5200.68,2517.03,189.61,0,19,12,463.06
2023-01-05,7,7047.79,205,34.38,4882.41,2165.38,82.91,0,21,13,422.87
2023-01-06,7,6998.58,199,35.17,5220.41,1778.17,490.51,0,21,11,419.91
2023-01-07,7,10627.62,332,32.01,7495.98,3131.64,307.44,1,23,12,637.66
2023-01-08,7,10394.13,328,31.69,7166.8,3227.33,427.92,0,21,13,623.65
2023-01-09,7,7919.29,194,40.82,5333.34,2585.95,293.5,0,19,13,475.16
2023-01-10,7,7561.57,247,30.61,4931.3,2630.27,116.16,0,23,12,453.69
2023-01-11,7,9348.68,251,37.25,6182.49,3166.19,311.86,1,20,11,560.92
2023-01-12,7,8286.36,272,30.46,5738.5,2547.86,245.3,0,21,13,497.18
2023-01-13,7,7663.31,225,34.06,5433.78,2229.53,175.06,1,19,14,459.8
2023-01-14,7,10604.26,280,37.87,7138.14,3466.12,225.6,0,19,11,636.26
2023-01-15,7,10037.71,263,38.17,6846.53,3191.18,104.8,0,22,11,602.26
2023-01-16,7,7715.62,204,37.82,5259.8,2455.82,341.89,0,21,12,462.94
2023-01-17,7,7838.43,198,39.59,5609.44,2228.99,168.94,0,20,13,470.31
2023-01-18,7,7977.53,277,28.8,5233.28,2744.25,402.88,0,19,12,478.65
2023-01-19,7,7189.8,220,32.68,4865.2,2324.6,263.94,0,21,12,431.39
2023-01-20,7,7198.01,183,39.33,4783.46,2414.55,266.45,0,21,10,431.88
2023-01-21,7,9251.63,326,28.38,6275.25,2976.38,198.89,0,19,10,555.1
2023-01-22,7,10747.48,352,30.53,7271.7,3475.78,473.48,0,23,14,644.85
2023-01-23,7,7866.78,217,36.25,5631.93,2234.85,435.2,0,21,10,472.01
2023-01-24,7,7669.15,183,41.91,5410.25,2258.9,472.21,0,23,11,460.15
2023-01-25,7,7490.76,232,32.29,5350.97,2139.79,244.65,0,23,13,449.45
2023-01-26,7,8143.08,218,37.35,6023.28,2119.8,163.22,0,19,14,488.58
2023-01-27,7,7719.96,192,40.21,5708.79,2011.17,318.94,0,21,11,463.2
2023-01-28,7,9865.62,281,35.11,6705.92,3159.7,222.51,0,20,10,591.94
2023-01-29,7,9533.64,295,32.32,6481.97,3051.67,301.54,0,19,11,572.02
2023-01-30,7,8247.22,258,31.97,5962.54,2284.68,56.15,1,21,11,494.83
2023-01-31,7,8498.04,242,35.12,6329.12,2168.92,461.85,0,19,13,509.88
2023-02-01,7,7429.49,226,32.87,5100.33,2329.16,490.63,0,21,14,445.77
2023-02-02,7,8179.21,246,33.25,5824.36,2354.85,465.96,0,22,10,490.75
2023-02-03,7,8245.13,251,32.85,6059.73,2185.4,496.29,0,22,10,494.71
2023-02-04,7,10128.43,290,34.93,6837.62,3290.81,181.98,0,21,11,607.71
2023-02-05,7,10023.29,263,38.11,6966.99,3056.3,433.12,0,20,11,601.4
2023-02-06,7,7815.55,209,37.39,5346.51,2469.04,375.95,0,22,11,468.93
2023-02-07,7,7546.09,212,35.59,5211.32,2334.77,426.53,0,23,14,452.77
2023-02-08,7,7883.74,236,33.41,5456.35,2427.39,410.06,0,21,11,473.02
2023-02-09,7,8281.81,246,33.67,5912.35,2369.46,436.26,0,23,12,496.91
2023-02-10,7,8281.47,260,31.85,5985.27,2296.2,196.32,0,20,11,496.89
2023-02-11,7,9601.15,296,32.44,6297.61,3303.54,166.0,0,19,11,576.07
2023-02-12,7,10249.92,364,28.16,6876.95,3372.97,454.54,0,19,11,615.0
2023-02-13,7,8175.39,245,33.37,5837.41,2337.98,100.41,0,22,12,490.52
2023-02-14,7,8285.57,259,31.99,5604.15,2681.42,284.63,0,21,13,497.13
2023-02-15,7,8443.92,266,31.74,6189.64,2254.28,170.55,0,23,12,506.64
2023-02-16,7,7862.8,252,31.2,5230.44,2632.36,340.39,0,21,11,471.77
2023-02-17,7,8189.27,201,40.74,5741.1,2448.17,373.47,0,19,11,491.36
2023-02-18,7,10584.77,334,31.69,7496.85,3087.92,428.98,0,20,10,635.09
2023-02-19,7,10727.54,363,29.55,7195.45,3532.09,282.15,0,23,11,643.65
2023-02-20,7,8731.16,215,40.61,5947.85,2783.31,173.2,1,19,13,523.87
2023-02-21,7,7956.64,193,41.23,5860.83,2095.81,83.69,0,22,13,477.4
2023-02-22,7,7837.72,258,30.38,5195.91,2641.81,303.8,0,23,10,470.26
2023-02-23,7,8291.98,212,39.11,5403.05,2888.93,71.44,0,22,12,497.52
2023-02-24,7,7718.87,209,36.93,5393.15,2325.72,476.3,0,22,13,463.13
2023-02-25,7,10150.61,271,37.46,7426.46,2724.15,358.62,0,21,11,609.04
2023-02-26,7,10982.39,328,33.48,7328.82,3653.57,418.04,0,21,14,658.94
2023-02-27,7,8483.66,234,36.25,6171.64,2312.02,229.32,0,23,14,509.02
2023-02-28,7,7125.25,173,41.19,4956.34,2168.91,353.68,0,19,12,427.51
2023-03-01,7,8590.18,243,35.35,6277.66,2312.52,345.01,0,20,12,515.41
2023-03-02,7,8863.97,245,36.18,6362.79,2501.18,303.78,0,20,10,531.84
2023-03-03,7,8229.83,235,35.02,5726.46,2503.37,67.96,0,19,12,493.79
2023-03-04,7,11845.69,343,34.54,8776.74,3068.95,186.22,0,21,12,710.74
2023-03-05,7,11453.07,292,39.22,8033.06,3420.01,482.39,0,22,11,687.18
2023-03-06,7,10010.15,251,39.88,7411.01,2599.14,474.96,1,23,12,600.61
2023-03-07,7,8224.18,205,40.12,5962.04,2262.14,209.09,0,22,13,493.45
2023-03-08,7,8130.64,213,38.17,5958.54,2172.1,191.32,0,19,11,487.84
2023-03-09,7,7886.36,240,32.86,5541.56,2344.8,174.97,0,23,14,473.18
2023-03-10,7,9497.9,299,31.77,6551.9,2946.0,222.03,0,21,14,569.87
2023-03-11,7,11825.27,365,32.4,8348.25,3477.02,110.51,1,22,13,709.52
2023-03-12,7,12364.28,319,38.76,9135.45,3228.83,201.22,1,23,10,741.86
2023-03-13,7,8262.06,260,31.78,5426.22,2835.84,196.74,0,19,11,495.72
2023-03-14,7,8092.08,249,32.5,5584.22,2507.86,57.88,0,23,13,485.52
2023-03-15,7,8952.62,283,31.63,5912.65,3039.97,367.52,0,22,14,537.16
2023-03-16,7,8504.87,253,33.62,5805.5,2699.37,489.42,0,22,13,510.29
2023-03-17,7,9565.48,254,37.66,7013.4,2552.08,275.39,0,20,11,573.93
2023-03-18,7,12062.2,368,32.78,8933.54,3128.66,295.17,0,19,13,723.73
2023-03-19,7,11830.74,310,38.16,8253.42,3577.32,84.57,0,20,13,709.84
2023-03-20,7,9250.08,292,31.68,6777.75,2472.33,238.08,0,21,12,555.0
2023-03-21,7,8292.84,259,32.02,5540.39,2752.45,350.47,0,19,12,497.57
2023-03-22,7,9245.22,310,29.82,6537.42,2707.8,173.95,0,21,12,554.71
2023-03-23,7,9201.15,302,30.47,6233.66,2967.49,463.71,0,19,11,552.07
2023-03-24,7,9572.01,233,41.08,6854.06,2717.95,53.97,0,21,14,574.32
2023-03-25,7,10351.7,265,39.06,7418.38,2933.32,158.64,0,19,12,621.1
2023-03-26,7,11146.23,366,30.45,7269.91,3876.32,210.69,0,23,12,668.77
2023-03-27,7,10049.0,239,42.05,6816.18,3232.82,134.21,1,21,10,602.94
2023-03-28,7,10115.7,350,28.9,6657.67,3458.03,54.31,1,23,10,606.94
2023-03-29,7,8427.23,211,39.94,5563.07,2864.16,147.45,0,22,13,505.63
2023-03-30,7,8367.77,199,42.05,5736.33,2631.44,223.9,0,19,10,502.07
2023-03-31,7,9120.26,228,40.0,6194.37,2925.89,257.61,0,21,14,547.22
2023-04-01,7,12583.65,327,38.48,8952.67,3630.98,422.56,0,23,14,755.02
2023-04-02,7,12771.55,437,29.23,8781.33,3990.22,305.89,1,23,14,766.29
2023-04-03,7,9595.31,325,29.52,6813.54,2781.77,349.97,0,23,13,575.72
2023-04-04,7,8524.97,293,29.1,5597.38,2927.59,391.65,0,19,12,511.5
2023-04-05,7,9146.42,306,29.89,6083.8,3062.62,163.62,0,20,11,548.79
2023-04-06,7,9619.52,282,34.11,6665.72,2953.8,355.14,0,20,12,577.17
2023-04-07,7,9387.23,324,28.97,6360.26,3026.97,321.33,0,21,13,563.23
2023-04-08,7,10644.86,375,28.39,7838.34,2806.52,200.05,0,20,12,638.69
2023-04-09,7,11837.83,286,41.39,8641.66,3196.17,395.39,0,20,14,710.27
2023-04-10,7,8241.19,212,38.87,5836.44,2404.75,461.73,0,19,10,494.47
2023-04-11,7,9676.97,340,28.46,6994.49,2682.48,417.48,0,20,13,580.62
2023-04-12,7,9377.44,261,35.93,6155.18,3222.26,362.05,0,21,13,562.65
2023-04-13,7,8514.8,220,38.7,5885.8,2629.0,79.09,0,19,13,510.89
2023-04-14,7,9445.32,273,34.6,6443.23,3002.09,302.54,0,23,10,566.72
2023-04-15,7,11124.35,283,39.31,8259.0,2865.35,391.81,0,23,13,667.46
2023-04-16,7,11863.79,339,35.0,8824.16,3039.63,455.96,0,20,13,711.83
2023-04-17,7,9157.01,223,41.06,6793.07,2363.94,373.83,0,22,12,549.42
2023-04-18,7,8309.37,280,29.68,5442.83,2866.54,389.35,0,21,11,498.56
2023-04-19,7,10760.78,365,29.48,7642.22,3118.56,341.75,1,19,10,645.65
2023-04-20,7,8333.44,251,33.2,5643.54,2689.9,238.6,0,23,10,500.01
2023-04-21,7,9486.52,232,40.89,6605.07,2881.45,89.9,0,21,13,569.19
2023-04-22,7,11928.08,294,40.57,8888.98,3039.1,473.08,0,23,10,715.68
2023-04-23,7,10505.19,263,39.94,6904.29,3600.9,385.79,0,23,14,630.31
2023-04-24,7,9685.14,297,32.61,6701.03,2984.11,373.66,0,20,10,581.11
2023-04-25,7,9505.48,246,38.64,7069.69,2435.79,309.38,0,22,11,570.33
2023-04-26,7,8090.96,210,38.53,5465.11,2625.85,263.41,0,20,14,485.46
2023-04-27,7,8950.17,216,41.44,5956.08,2994.09,308.01,0,20,12,537.01
2023-04-28,7,9470.55,292,32.43,6999.32,2471.23,473.6,0,23,12,568.23
2023-04-29,7,11373.06,348,32.68,7634.07,3738.99,328.3,0,19,13,682.38
2023-04-30,7,12263.35,402,30.51,8111.67,4151.68,330.38,0,19,10,735.8
2023-05-01,7,9392.2,256,36.69,6445.67,2946.53,136.31,0,21,10,563.53
2023-05-02,7,10488.91,290,36.17,7569.24,2919.67,207.19,1,20,10,629.33
2023-05-03,7,9151.38,266,34.4,6003.14,3148.24,269.43,0,23,12,549.08
2023-05-04,7,8539.98,253,33.75,6037.35,2502.63,283.63,0,19,10,512.4
2023-05-05,7,8054.71,239,33.7,5732.6,2322.11,60.17,0,19,12,483.28
2023-05-06,7,10492.94,294,35.69,7482.38,3010.56,152.39,0,20,10,629.58
2023-05-07,7,12579.22,422,29.81,8798.41,3780.81,160.34,1,23,13,754.75
2023-05-08,7,8526.55,301,28.33,5598.91,2927.64,480.78,0,22,10,511.59
2023-05-09,7,10764.44,270,39.87,7088.56,3675.88,289.02,1,21,13,645.87
2023-05-10,7,8457.2,292,28.96,5824.19,2633.01,341.44,0,19,12,507.43
2023-05-11,7,8875.45,214,41.47,5891.92,2983.53,250.8,0,19,11,532.53
2023-05-12,7,8557.56,267,32.05,5762.37,2795.19,204.76,0,21,12,513.45
2023-05-13,7,10716.33,263,40.75,7403.05,3313.28,491.18,0,22,13,642.98
2023-05-14,7,10547.94,289,36.5,7184.81,3363.13,249.58,0,19,14,632.88
2023-05-15,7,8612.87,216,39.87,6022.78,2590.09,422.45,0,19,13,516.77
2023-05-16,7,9015.87,220,40.98,6359.64,2656.23,71.98,0,21,10,540.95
2023-05-17,7,9553.92,313,30.52,6420.53,3133.39,191.63,0,23,13,573.24
2023-05-18,7,8711.47,207,42.08,5996.81,2714.66,161.5,0,19,11,522.69
2023-05-19,7,8197.15,223,36.76,5357.44,2839.71,286.85,0,23,10,491.83
2023-05-20,7,12814.77,406,31.56,8867.96,3946.81,399.98,0,19,13,768.89
2023-05-21,7,12639.8,323,39.13,8606.73,4033.07,476.82,0,19,10,758.39
2023-05-22,7,9353.9,271,34.52,6600.56,2753.34,254.93,0,22,14,561.23
2023-05-23,7,9743.24,277,35.17,6618.18,3125.06,209.95,0,23,11,584.59
2023-05-24,7,9332.24,311,30.01,6563.28,2768.96,324.17,0,20,11,559.93
2023-05-25,7,8282.28,209,39.63,5559.23,2723.05,370.98,0,20,10,496.94
2023-05-26,7,9061.59,277,32.71,6699.33,2362.26,301.66,0,22,14,543.7
2023-05-27,7,12493.3,368,33.95,9204.5,3288.8,286.67,0,19,11,749.6
2023-05-28,7,11030.09,282,39.11,7643.26,3386.83,107.28,0,23,10,661.81
2023-05-29,7,9706.48,231,42.02,6655.71,3050.77,181.46,0,19,14,582.39
2023-05-30,7,9854.77,260,37.9,7041.69,2813.08,465.57,0,23,10,591.29
2023-05-31,7,9615.22,265,36.28,6858.06,2757.16,464.84,0,19,11,576.91
2023-06-01,7,9545.32,238,40.11,6285.32,3260.0,146.08,0,21,10,572.72
2023-06-02,7,10528.25,328,32.1,7061.94,3466.31,394.04,0,19,13,631.69
2023-06-03,7,12455.56,346,36.0,9282.33,3173.23,294.13,0,22,12,747.33
2023-06-04,7,12338.53,321,38.44,9191.53,3147.0,365.29,0,23,11,740.31
2023-06-05,7,10005.4,267,37.47,6995.98,3009.42,452.88,0,21,10,600.32
2023-06-06,7,12718.05,389,32.69,8416.85,4301.2,329.62,1,22,13,763.08
2023-06-07,7,11277.39,387,29.14,8266.9,3010.49,391.6,0,21,14,676.64
2023-06-08,7,10687.31,271,39.44,7255.16,3432.15,491.64,0,21,10,641.24
2023-06-09,7,12711.59,352,36.11,9480.18,3231.41,216.26,1,23,12,762.7
2023-06-10,7,12779.61,434,29.45,8798.07,3981.54,463.18,0,21,14,766.78
2023-06-11,7,12530.59,361,34.71,9136.51,3394.08,485.85,0,19,13,751.84
2023-06-12,7,11984.15,347,34.54,8945.9,3038.25,346.94,1,22,11,719.05
2023-06-13,7,10287.56,288,35.72,7481.82,2805.74,203.44,0,19,13,617.25
2023-06-14,7,10160.38,311,32.67,7584.67,2575.71,397.39,0,20,10,609.62
2023-06-15,7,11409.25,392,29.11,7767.64,3641.61,330.88,1,22,13,684.55
2023-06-16,7,10310.8,332,31.06,6754.17,3556.63,282.64,0,21,10,618.65
2023-06-17,7,14766.96,492,30.01,9601.42,5165.54,84.6,0,22,13,886.02
2023-06-18,7,13165.35,407,32.35,9052.87,4112.48,325.24,0,20,14,789.92
2023-06-19,7,11291.39,325,34.74,7394.73,3896.66,62.57,0,21,13,677.48
2023-06-20,7,9562.58,233,41.04,6902.48,2660.1,410.58,0,22,11,573.75
2023-06-21,7,11130.7,334,33.33,7516.29,3614.41,460.24,0,20,11,667.84
2023-06-22,7,12401.17,359,34.54,8611.07,3790.1,386.39,1,21,11,744.07
2023-06-23,7,10807.63,375,28.82,7119.3,3688.33,430.17,0,23,11,648.46
2023-06-24,7,13408.65,323,41.51,8758.14,4650.51,316.18,0,22,12,804.52
2023-06-25,7,12478.65,397,31.43,9246.51,3232.14,257.94,0,19,10,748.72
2023-06-26,7,11121.42,292,38.09,7687.36,3434.06,473.18,0,19,10,667.29
2023-06-27,7,12439.78,322,38.63,8918.32,3521.46,415.15,1,22,11,746.39
2023-06-28,7,9913.37,312,31.77,7255.1,2658.27,414.83,0,22,14,594.8
2023-06-29,7,11159.78,344,32.44,7309.86,3849.92,267.17,0,19,12,669.59
2023-06-30,7,9566.67,259,36.94,7016.67,2550.0,349.23,0,22,11,574.0
2023-07-01,7,14747.09,462,31.92,9916.37,4830.72,417.19,0,21,12,884.83
2023-07-02,7,13972.9,430,32.5,9110.91,4861.99,136.31,0,20,11,838.37
2023-07-03,7,11395.59,320,35.61,7933.54,3462.05,298.85,0,20,11,683.74
2023-07-04,7,12889.39,355,36.31,9627.7,3261.69,183.97,1,23,10,773.36
2023-07-05,7,10702.26,288,37.16,7329.94,3372.32,67.89,0,22,11,642.14
2023-07-06,7,9910.53,317,31.26,6868.63,3041.9,93.14,0,20,10,594.63
2023-07-07,7,10640.75,321,33.15,7131.96,3508.79,317.83,0,22,14,638.44
2023-07-08,7,14209.86,357,39.8,9625.39,4584.47,133.89,0,21,10,852.59
2023-07-09,7,12986.94,376,34.54,8650.35,4336.59,231.89,0,23,12,779.22
2023-07-10,7,11870.65,294,40.38,7933.07,3937.58,85.43,1,23,13,712.24
2023-07-11,7,11439.26,309,37.02,8556.62,2882.64,389.04,0,23,10,686.36
2023-07-12,7,10930.32,312,35.03,7878.27,3052.05,394.25,0,19,13,655.82
2023-07-13,7,10294.36,340,30.28,7230.2,3064.16,385.05,0,19,13,617.66
2023-07-14,7,10769.09,290,37.13,7914.55,2854.54,478.91,1,22,11,646.15
2023-07-15,7,15007.35,367,40.89,9999.65,5007.7,301.45,0,23,14,900.44
2023-07-16,7,14691.19,474,30.99,10537.49,4153.7,403.75,0,20,11,881.47
2023-07-17,7,12947.32,365,35.47,9190.14,3757.18,56.01,1,21,10,776.84
2023-07-18,7,10010.34,268,37.35,6601.82,3408.52,60.45,0,20,13,600.62
2023-07-19,7,10648.46,254,41.92,7828.79,2819.67,171.26,0,21,12,638.91
2023-07-20,7,10057.18,276,36.44,6738.39,3318.79,416.94,0,20,11,603.43
2023-07-21,7,11779.21,313,37.63,8001.98,3777.23,90.26,1,23,10,706.75
2023-07-22,7,13784.83,391,35.26,9826.72,3958.11,160.09,0,22,12,827.09
2023-07-23,7,14112.35,344,41.02,9460.05,4652.3,359.3,0,20,12,846.74
2023-07-24,7,11417.62,366,31.2,7982.88,3434.74,126.9,1,20,12,685.06
2023-07-25,7,10666.64,355,30.05,7688.26,2978.38,447.33,0,23,14,640.0
2023-07-26,7,11131.71,364,30.58,7281.54,3850.17,328.66,0,22,10,667.9
2023-07-27,7,11201.42,270,41.49,8165.36,3036.06,430.04,0,23,13,672.09
2023-07-28,7,11142.29,367,30.36,7318.51,3823.78,403.4,0,19,14,668.54
2023-07-29,7,12836.62,367,34.98,8848.69,3987.93,217.61,0,22,10,770.2
2023-07-30,7,13445.66,334,40.26,9720.76,3724.9,75.01,0,23,10,806.74
2023-07-31,7,11569.9,368,31.44,8599.47,2970.43,425.3,0,23,13,694.19
2023-08-01,7,10025.88,323,31.04,7184.89,2840.99,133.81,0,20,11,601.55
2023-08-02,7,10367.31,321,32.3,7721.13,2646.18,278.64,0,21,13,622.04
2023-08-03,7,11082.2,352,31.48,8102.47,2979.73,190.05,0,22,11,664.93
2023-08-04,7,10422.09,273,38.18,6877.6,3544.49,389.99,0,20,11,625.33
2023-08-05,7,15802.85,533,29.65,10697.73,5105.12,231.78,1,21,12,948.17
2023-08-06,7,13815.55,441,31.33,9617.26,4198.29,359.08,0,20,14,828.93
2023-08-07,7,10311.66,312,33.05,6786.11,3525.55,252.31,0,22,10,618.7
2023-08-08,7,11164.82,269,41.5,7267.56,3897.26,137.16,0,23,14,669.89
2023-08-09,7,11198.07,345,32.46,7607.55,3590.52,50.42,0,23,14,671.88
2023-08-10,7,10305.55,342,30.13,7311.43,2994.12,157.43,0,22,12,618.33
2023-08-11,7,10027.58,348,28.81,7259.87,2767.71,278.69,0,19,14,601.65
2023-08-12,7,15850.09,445,35.62,10961.95,4888.14,66.38,1,19,11,951.01
2023-08-13,7,14770.52,441,33.49,10463.85,4306.67,457.63,0,19,11,886.23
2023-08-14,7,10016.55,247,40.55,7512.22,2504.33,297.61,0,22,10,600.99
2023-08-15,7,10768.61,373,28.87,7759.69,3008.92,222.42,0,20,13,646.12
2023-08-16,7,10020.36,316,31.71,6800.34,3220.02,122.8,0,22,10,601.22
2023-08-17,7,12727.65,324,39.28,8751.58,3976.07,255.73,1,23,12,763.66
2023-08-18,7,11739.33,410,28.63,8429.23,3310.1,72.14,1,23,13,704.36
2023-08-19,7,13465.03,394,34.18,9451.61,4013.42,496.53,0,22,12,807.9
2023-08-20,7,13090.84,317,41.3,8848.43,4242.41,495.47,0,22,13,785.45
2023-08-21,7,10329.06,336,30.74,7384.62,2944.44,353.05,0,23,13,619.74
2023-08-22,7,11123.01,295,37.71,7293.0,3830.01,99.4,0,22,11,667.38
2023-08-23,7,9931.59,323,30.75,7225.65,2705.94,167.84,0,22,11,595.9
2023-08-24,7,11182.07,338,33.08,8145.85,3036.22,157.96,0,21,11,670.92
2023-08-25,7,11039.67,348,31.72,7311.42,3728.25,126.36,1,20,11,662.38
2023-08-26,7,15224.81,386,39.44,11238.15,3986.66,468.25,0,20,14,913.49
2023-08-27,7,13744.17,391,35.15,10215.33,3528.84,220.22,0,22,13,824.65
2023-08-28,7,9657.52,304,31.77,6617.38,3040.14,195.16,0,23,14,579.45
2023-08-29,7,11448.49,391,29.28,7470.25,3978.24,155.78,0,19,12,686.91
2023-08-30,7,10030.36,345,29.07,7108.86,2921.5,306.01,0,19,14,601.82
2023-08-31,7,11196.79,378,29.62,7612.66,3584.13,173.95,0,22,13,671.81
2023-09-01,7,9589.32,254,37.75,6265.36,3323.96,337.89,0,22,12,575.36
2023-09-02,7,12678.09,334,37.96,8620.88,4057.21,172.56,0,20,14,760.69
2023-09-03,7,14929.15,366,40.79,10248.64,4680.51,164.34,1,23,11,895.75
2023-09-04,7,9376.07,317,29.58,6456.3,2919.77,85.17,0,21,12,562.56
2023-09-05,7,10257.54,324,31.66,7152.91,3104.63,251.62,0,22,14,615.45
2023-09-06,7,9763.09,324,30.13,7085.2,2677.89,365.07,0,22,13,585.79
2023-09-07,7,9147.84,243,37.65,6399.92,2747.92,71.66,0,22,10,548.87
2023-09-08,7,9437.36,307,30.74,6645.53,2791.83,487.9,0,21,14,566.24
2023-09-09,7,11434.52,290,39.43,8072.99,3361.53,494.36,0,22,12,686.07
2023-09-10,7,12498.54,326,38.34,8297.92,4200.62,297.34,0,21,10,749.91
2023-09-11,7,9994.46,326,30.66,7475.01,2519.45,219.5,0,19,10,599.67
2023-09-12,7,9072.7,231,39.28,6330.21,2742.49,457.07,0,21,11,544.36
2023-09-13,7,11120.61,309,35.99,8156.88,2963.73,149.69,1,22,10,667.24
2023-09-14,7,9358.31,319,29.34,6292.56,3065.75,369.97,0,20,11,561.5
2023-09-15,7,12099.6,365,33.15,8650.27,3449.33,325.21,1,20,13,725.98
2023-09-16,7,13079.08,436,30.0,9607.61,3471.47,60.75,0,20,11,784.74
2023-09-17,7,12674.58,375,33.8,9334.12,3340.46,190.92,0,19,13,760.47
2023-09-18,7,9898.93,283,34.98,6965.96,2932.97,424.24,0,23,10,593.94
2023-09-19,7,9480.84,318,29.81,6985.98,2494.86,426.65,0,22,12,568.85
2023-09-20,7,9328.59,277,33.68,6432.27,2896.32,79.8,0,19,12,559.72
2023-09-21,7,11893.05,328,36.26,7851.26,4041.79,195.76,1,19,11,713.58
2023-09-22,7,8537.97,227,37.61,6308.03,2229.94,434.82,0,20,13,512.28
2023-09-23,7,14912.85,462,32.28,10761.11,4151.74,369.4,1,21,13,894.77
2023-09-24,7,12986.2,315,41.23,9570.68,3415.52,159.34,0,19,11,779.17
2023-09-25,7,10031.52,323,31.06,7470.75,2560.77,354.8,0,23,13,601.89
2023-09-26,7,8666.98,238,36.42,5780.17,2886.81,361.89,0,22,10,520.02
2023-09-27,7,8649.79,236,36.65,5944.31,2705.48,477.34,0,23,12,518.99
2023-09-28,7,9674.26,248,39.01,6443.54,3230.72,252.08,0,20,14,580.46
2023-09-29,7,8880.26,237,37.47,5876.77,3003.49,77.76,0,21,11,532.82
2023-09-30,7,11810.52,373,31.66,8076.95,3733.57,123.52,0,19,13,708.63
2023-10-01,7,11271.17,373,30.22,8285.65,2985.52,499.46,0,20,13,676.27
2023-10-02,7,9790.88,268,36.53,6502.15,3288.73,472.79,0,23,14,587.45
2023-10-03,7,9058.44,277,32.7,5972.0,3086.44,328.99,0,19,14,543.51
2023-10-04,7,8740.65,215,40.65,5883.07,2857.58,65.99,0,21,13,524.44
2023-10-05,7,9807.16,344,28.51,6892.89,2914.27,344.14,0,19,12,588.43
2023-10-06,7,8590.1,214,40.14,5730.09,2860.01,212.07,0,20,12,515.41
2023-10-07,7,12690.49,336,37.77,9107.92,3582.57,298.46,0,22,13,761.43
2023-10-08,7,12059.12,385,31.32,8190.63,3868.49,242.33,0,22,13,723.55
2023-10-09,7,8828.28,239,36.94,6337.08,2491.2,410.94,0,22,12,529.7
2023-10-10,7,8774.48,239,36.71,6367.57,2406.91,172.55,0,19,12,526.47
2023-10-11,7,9312.64,300,31.04,6558.46,2754.18,438.51,0,19,13,558.76
2023-10-12,7,9449.89,311,30.39,6734.95,2714.94,293.7,1,21,14,566.99
2023-10-13,7,8605.19,222,38.76,6292.08,2313.11,72.45,0,22,10,516.31
2023-10-14,7,12009.11,346,34.71,8794.48,3214.63,92.58,0,19,10,720.55
2023-10-15,7,11241.04,301,37.35,7443.16,3797.88,386.15,0,22,14,674.46
2023-10-16,7,8810.82,259,34.02,5865.72,2945.1,434.54,0,22,12,528.65
2023-10-17,7,8666.38,238,36.41,5734.14,2932.24,384.45,0,19,13,519.98
2023-10-18,7,8821.23,226,39.03,6005.34,2815.89,150.19,0,19,12,529.27
2023-10-19,7,9736.36,237,41.08,6522.14,3214.22,464.74,0,20,12,584.18
2023-10-20,7,9811.38,248,39.56,6549.23,3262.15,475.69,0,22,14,588.68
2023-10-21,7,12826.07,340,37.72,9469.45,3356.62,183.31,0,19,10,769.56
2023-10-22,7,13367.13,376,35.55,9089.82,4277.31,399.24,0,20,13,802.03
2023-10-23,7,10230.23,322,31.77,7176.93,3053.3,433.15,1,20,12,613.81
2023-10-24,7,9660.01,288,33.54,6374.06,3285.95,188.36,0,19,12,579.6
2023-10-25,7,10276.79,304,33.81,7685.92,2590.87,212.01,0,19,11,616.61
